date,close,volume,amount,pe_ttm,pe_median,pb,pb_median,dividend_yield
2023-01-03,3887.9,115051875.0,,10.65,19.99,1.32,2.58,
2023-01-04,3892.95,110660743.0,,10.69,20.22,1.33,2.59,
2023-01-05,3968.58,116502395.0,,10.85,20.75,1.35,2.64,
2023-01-06,3980.89,110953038.0,,10.89,20.76,1.35,2.65,
2023-01-09,4013.12,117054425.0,,10.96,20.86,1.36,2.64,
2023-01-10,4017.47,101751141.0,,10.95,20.99,1.36,2.65,
2023-01-11,4010.03,99997889.0,,10.96,20.82,1.36,2.66,
2023-01-12,4017.87,90552627.0,,10.99,20.78,1.36,2.65,
2023-01-13,4074.38,95871896.0,,11.13,21.22,1.38,2.66,
2023-01-16,4137.96,151395455.0,,11.23,21.48,1.39,2.71,
2023-01-17,4137.24,95479040.0,,11.2,21.42,1.39,2.74,
2023-01-18,4130.31,84200645.0,,11.2,21.58,1.39,2.73,
2023-01-19,4156.01,94608398.0,,11.25,21.92,1.39,2.75,
2023-01-20,4181.53,123553809.0,,11.33,21.88,1.4,2.75,
2023-01-30,4201.35,164607064.0,,11.35,21.88,1.4,2.74,
2023-01-31,4156.86,124550835.0,,11.26,22.16,1.39,2.74,
2023-02-01,4195.93,141008954.0,,11.36,22.4,1.4,2.77,
2023-02-02,4181.15,133823736.0,,11.33,22.29,1.4,2.76,
2023-02-03,4141.63,117041221.0,,11.24,22.19,1.39,2.72,
2023-02-06,4086.88,110192717.0,,11.12,21.98,1.38,2.69,
2023-02-07,4094.23,91360072.0,,11.13,22.1,1.38,2.69,
2023-02-08,4076.14,84786099.0,,11.08,22.17,1.37,2.69,
2023-02-09,4130.86,102289961.0,,11.22,22.33,1.38,2.72,
2023-02-10,4106.31,96716733.0,,11.17,22.15,1.38,2.72,
2023-02-13,4143.57,128892577.0,,11.24,22.29,1.39,2.77,
2023-02-14,4145.29,102499890.0,,11.26,22.6,1.39,2.8,
2023-02-15,4123.69,121664508.0,,11.21,22.45,1.38,2.83,
2023-02-16,4093.49,159310585.0,,11.16,22.21,1.38,2.75,
2023-02-17,4034.51,116142589.0,,11.03,22.01,1.36,2.76,
2023-02-20,4133.49,161794481.0,,11.31,22.47,1.39,2.86,
2023-02-21,4144.35,145776173.0,,11.34,22.73,1.4,2.86,
2023-02-22,4106.95,104290295.0,,11.24,22.57,1.38,2.86,
2023-02-23,4103.65,103564906.0,,11.23,22.54,1.38,2.86,
2023-02-24,4061.05,100989425.0,,11.12,22.27,1.37,2.8,
2023-02-27,4043.84,93787630.0,,11.09,22.27,1.37,2.79,
2023-02-28,4069.46,110323591.0,,11.17,22.52,1.37,2.81,
2023-03-01,4126.94,156015794.0,,11.34,22.71,1.4,2.86,
2023-03-02,4117.74,148217637.0,,11.33,22.73,1.4,2.84,
2023-03-03,4130.55,160331741.0,,11.42,22.86,1.41,2.83,
2023-03-06,4109.01,162971807.0,,11.37,22.81,1.4,2.8,
2023-03-07,4048.85,195912068.0,,11.25,22.45,1.38,2.74,
2023-03-08,4034.11,117936493.0,,11.22,22.41,1.38,2.72,
2023-03-09,4019.85,116539629.0,,11.2,22.33,1.38,2.73,
2023-03-10,3967.14,123855409.0,,11.03,22.03,1.36,2.68,
2023-03-13,4008.69,143561370.0,,11.2,22.2,1.38,2.72,
2023-03-14,3984.7,150544174.0,,11.12,22.0,1.37,2.74,
2023-03-15,3986.9,142026007.0,,11.16,22.22,1.38,2.72,
2023-03-16,3939.15,152515644.0,,11.1,21.73,1.36,2.7,
2023-03-17,3958.82,177433818.0,,11.18,21.9,1.37,2.76,
2023-03-20,3939.08,205264970.0,,11.1,21.9,1.36,2.68,
2023-03-21,3982.38,145090679.0,,11.17,22.05,1.37,2.72,
2023-03-22,3999.44,149228970.0,,11.23,22.34,1.38,2.81,
2023-03-23,4039.09,158887421.0,,11.34,22.83,1.39,2.88,
2023-03-24,4027.05,159442330.0,,11.27,22.52,1.38,2.86,
2023-03-27,4012.48,168482279.0,,11.19,22.36,1.37,2.8,
2023-03-28,3999.51,131895117.0,,11.2,22.19,1.37,2.81,
2023-03-29,4006.14,133743510.0,,11.2,22.1,1.37,2.86,
2023-03-30,4038.53,149901037.0,,11.27,22.38,1.37,2.84,
2023-03-31,4050.93,138842546.0,,11.27,23.09,1.37,2.81,
2023-04-03,4090.57,182124313.0,,11.38,23.85,1.38,2.91,
2023-04-04,4103.11,197146631.0,,11.48,23.8,1.39,2.89,
2023-04-06,4096.64,150703374.0,,11.47,23.95,1.39,2.89,
2023-04-07,4123.28,128676738.0,,11.52,23.94,1.39,2.91,
2023-04-10,4104.81,152453002.0,,11.5,24.11,1.39,2.91,
2023-04-11,4100.15,153901333.0,,11.48,23.95,1.39,2.9,
2023-04-12,4097.29,165965278.0,,11.52,23.65,1.4,2.93,
2023-04-13,4068.98,156444295.0,,11.47,23.56,1.39,2.84,
2023-04-14,4092.0,150695682.0,,11.56,23.73,1.4,2.84,
2023-04-17,4149.38,188773095.0,,11.78,23.96,1.43,2.84,
2023-04-18,4162.03,170184130.0,,11.89,24.39,1.43,2.92,
2023-04-19,4124.56,162554592.0,,11.79,24.25,1.42,2.88,
2023-04-20,4113.02,162706677.0,,11.79,24.07,1.42,2.94,
2023-04-21,4032.57,180802435.0,,11.56,23.49,1.39,2.84,
2023-04-24,3982.64,170099217.0,,11.48,22.96,1.38,2.74,
2023-04-25,3962.67,172555409.0,,11.44,22.45,1.38,2.67,
2023-04-26,3959.23,162702006.0,,11.39,22.3,1.37,2.65,
2023-04-27,3988.42,153828195.0,,11.42,22.05,1.38,2.63,
2023-04-28,4029.09,179508488.0,,11.47,22.12,1.39,2.68,
2023-05-04,4030.25,227582846.0,,11.56,22.21,1.37,2.61,
2023-05-05,4016.88,206626924.0,,11.53,22.24,1.37,2.59,
2023-05-08,4062.66,255583085.0,,11.8,22.6,1.4,2.62,
2023-05-09,4027.88,279306048.0,,11.67,22.41,1.38,2.58,
2023-05-10,3996.87,207552709.0,,11.5,22.3,1.37,2.58,
2023-05-11,3990.66,144804619.0,,11.45,22.52,1.36,2.56,
2023-05-12,3937.76,144421728.0,,11.31,22.03,1.34,2.54,
2023-05-15,3998.89,176257362.0,,11.47,22.29,1.36,2.59,
2023-05-16,3978.21,136833271.0,,11.4,22.1,1.35,2.55,
2023-05-17,3960.17,118448185.0,,11.32,21.99,1.34,2.53,
2023-05-18,3956.07,136533947.0,,11.38,22.16,1.35,2.54,
2023-05-19,3944.54,120212479.0,,11.32,21.91,1.34,2.57,
2023-05-22,3969.33,109116605.0,,11.38,21.92,1.35,2.56,
2023-05-23,3913.19,118685077.0,,11.19,21.5,1.33,2.53,
2023-05-24,3859.09,137258265.0,,11.0,21.54,1.31,2.53,
2023-05-25,3850.5,124150770.0,,10.97,21.43,1.3,2.56,
2023-05-26,3850.95,100326439.0,,11.0,21.38,1.31,2.57,
2023-05-29,3833.94,131859967.0,,11.02,21.45,1.31,2.61,
2023-05-30,3837.75,137619629.0,,11.03,21.37,1.31,2.61,
2023-05-31,3798.54,126387368.0,,10.93,21.23,1.3,2.62,
2023-06-01,3806.87,134561881.0,,10.97,21.46,1.31,2.64,
2023-06-02,3861.83,125015110.0,,11.08,21.87,1.32,2.69,
2023-06-05,3844.25,116163989.0,,11.07,21.57,1.32,2.71,
2023-06-06,3808.16,125781258.0,,11.0,21.25,1.31,2.67,
2023-06-07,3789.34,98862432.0,,10.96,21.21,1.3,2.64,
2023-06-08,3820.19,118700934.0,,11.08,21.32,1.32,2.67,
2023-06-09,3836.7,134319863.0,,11.14,21.44,1.33,2.67,
2023-06-12,3844.43,126758543.0,,11.1,21.24,1.32,2.63,
2023-06-13,3864.91,110924946.0,,11.12,21.32,1.33,2.63,
2023-06-14,3864.02,124955759.0,,11.08,21.31,1.33,2.61,
2023-06-15,3925.5,128369938.0,,11.22,21.58,1.34,2.67,
2023-06-16,3963.35,139760076.0,,11.29,21.74,1.35,2.68,
2023-06-19,3930.91,134905848.0,,11.2,21.74,1.34,2.66,
2023-06-20,3924.24,122520318.0,,11.14,21.43,1.33,2.62,
2023-06-21,3864.03,118346575.0,,11.0,21.03,1.32,2.59,
2023-06-26,3809.7,133990419.0,,10.86,20.58,1.3,2.53,
2023-06-27,3845.43,116992681.0,,10.98,20.9,1.32,2.63,
2023-06-28,3840.8,107021541.0,,10.96,20.8,1.32,2.61,
2023-06-29,3821.84,98289274.0,,10.92,20.77,1.31,2.56,
2023-06-30,3842.45,101268429.0,,10.97,21.03,1.32,2.59,
2023-07-03,3892.88,133158051.0,,11.13,21.28,1.34,2.62,
2023-07-04,3899.01,109494527.0,,11.13,21.27,1.34,2.63,
2023-07-05,3868.81,97636384.0,,11.04,21.03,1.33,2.61,
2023-07-06,3842.75,100121842.0,,10.97,21.0,1.32,2.6,
2023-07-07,3825.7,100906920.0,,10.93,20.91,1.32,2.57,
2023-07-10,3844.33,92033441.0,,10.96,21.18,1.32,2.6,
2023-07-11,3869.49,86510716.0,,11.02,21.12,1.33,2.63,
2023-07-12,3843.44,111522024.0,,10.95,21.05,1.32,2.61,
2023-07-13,3898.42,120300232.0,,11.12,21.38,1.35,2.65,
2023-07-14,3899.1,122364846.0,,11.12,21.38,1.35,2.65,
2023-07-17,3867.17,98340144.0,,10.99,21.27,1.34,2.64,
2023-07-18,3854.94,91438615.0,,10.94,21.36,1.34,2.64,
2023-07-19,3850.87,79585700.0,,10.94,21.42,1.34,2.64,
2023-07-20,3823.69,92042076.0,,10.86,21.35,1.33,2.62,
2023-07-21,3821.91,79507563.0,,10.85,21.41,1.33,2.6,
2023-07-24,3805.22,75483545.0,,10.82,21.19,1.33,2.57,
2023-07-25,3915.12,163066320.0,,11.11,21.88,1.36,2.67,
2023-07-26,3907.01,107881717.0,,11.07,21.94,1.36,2.64,
2023-07-27,3902.35,110667109.0,,11.07,21.85,1.36,2.61,
2023-07-28,3992.74,179735481.0,,11.33,22.2,1.39,2.64,
2023-07-31,4014.63,199606830.0,,11.36,22.31,1.4,2.66,
2023-08-01,3998.0,142286859.0,,11.34,22.55,1.4,2.68,
2023-08-02,3969.9,125855690.0,,11.21,22.41,1.38,2.66,
2023-08-03,4004.98,129006640.0,,11.29,22.45,1.39,2.67,
2023-08-04,4020.58,178267189.0,,11.36,23.06,1.4,2.67,
2023-08-07,3990.15,121310662.0,,11.28,22.54,1.39,2.65,
2023-08-08,3979.73,109871699.0,,11.26,22.42,1.39,2.64,
2023-08-09,3967.57,94640269.0,,11.23,22.19,1.38,2.62,
2023-08-10,3975.72,97176849.0,,11.26,22.14,1.39,2.64,
2023-08-11,3884.25,126082931.0,,11.02,21.54,1.36,2.57,
2023-08-14,3855.91,115966336.0,,10.94,21.6,1.35,2.58,
2023-08-15,3846.54,103097111.0,,10.93,21.2,1.35,2.56,
2023-08-16,3818.33,94616946.0,,10.84,20.97,1.33,2.51,
2023-08-17,3831.1,98415493.0,,10.85,20.95,1.34,2.53,
2023-08-18,3784.0,95549638.0,,10.75,20.57,1.32,2.5,
2023-08-21,3729.56,98708369.0,,10.62,20.45,1.31,2.49,
2023-08-22,3758.23,120318327.0,,10.75,20.6,1.32,2.47,
2023-08-23,3696.63,97081638.0,,10.62,20.23,1.31,2.43,
2023-08-24,3723.43,119614521.0,,10.66,20.22,1.31,2.44,
2023-08-25,3709.15,105182610.0,,10.63,20.09,1.3,2.43,
2023-08-28,3752.62,197990379.0,,10.84,20.38,1.31,2.41,
2023-08-29,3790.11,152486146.0,,10.87,20.64,1.32,2.41,
2023-08-30,3788.51,129671661.0,,10.95,20.71,1.31,2.4,
2023-08-31,3765.27,118961646.0,,10.99,21.24,1.29,2.39,
2023-09-01,3791.49,105319045.0,,11.05,21.3,1.3,2.39,
2023-09-04,3848.95,142385201.0,,11.22,21.52,1.32,2.42,
2023-09-05,3820.32,104052333.0,,11.13,21.56,1.31,2.42,
2023-09-06,3812.03,93442393.0,,11.12,21.34,1.31,2.4,
2023-09-07,3758.47,95103903.0,,11.0,20.97,1.29,2.36,
2023-09-08,3739.99,71638166.0,,10.96,20.93,1.29,2.35,
2023-09-11,3767.54,105358016.0,,11.03,20.95,1.3,2.37,
2023-09-12,3760.6,79385378.0,,11.01,21.08,1.29,2.36,
2023-09-13,3736.65,81576901.0,,10.97,20.83,1.29,2.32,
2023-09-14,3733.51,100386075.0,,11.0,20.69,1.29,2.3,
2023-09-15,3708.78,109395689.0,,10.93,20.56,1.28,2.29,
2023-09-18,3727.71,86727741.0,,10.96,20.47,1.29,2.3,
2023-09-19,3720.5,83199038.0,,10.98,20.34,1.29,2.29,
2023-09-20,3705.69,75448209.0,,10.95,20.17,1.29,2.29,
2023-09-21,3672.44,83031005.0,,10.86,20.03,1.28,2.26,
2023-09-22,3738.93,110231166.0,,11.02,20.34,1.3,2.3,
2023-09-25,3714.6,92596479.0,,10.96,20.17,1.29,2.28,
2023-09-26,3692.89,78044525.0,,10.9,19.89,1.28,2.28,
2023-09-27,3700.5,91629210.0,,10.9,19.98,1.28,2.29,
2023-09-28,3689.52,85221719.0,,10.87,19.93,1.28,2.26,
2023-10-09,3684.73,102148058.0,,10.87,19.86,1.27,2.26,
2023-10-10,3657.13,99163730.0,,10.79,19.79,1.27,2.25,
2023-10-11,3667.55,102091587.0,,10.81,19.86,1.27,2.25,
2023-10-12,3702.38,114363225.0,,10.94,20.14,1.28,2.28,
2023-10-13,3663.41,98287987.0,,10.88,20.1,1.28,2.25,
2023-10-16,3626.6,91853118.0,,10.81,19.85,1.27,2.22,
2023-10-17,3639.4,90745188.0,,10.88,20.06,1.27,2.22,
2023-10-18,3610.58,94545879.0,,10.82,19.84,1.27,2.19,
2023-10-19,3533.54,111737520.0,,10.59,19.39,1.24,2.14,
2023-10-20,3510.59,98518605.0,,10.5,19.2,1.23,2.14,
2023-10-23,3474.24,96561652.0,,10.4,18.85,1.22,2.11,
2023-10-24,3487.13,115547289.0,,10.4,19.17,1.22,2.12,
2023-10-25,3504.46,128009617.0,,10.38,19.01,1.22,2.12,
2023-10-26,3514.14,105143566.0,,10.46,18.93,1.22,2.1,
2023-10-27,3562.39,120225108.0,,10.54,19.13,1.23,2.16,
2023-10-30,3583.77,144010426.0,,10.59,19.72,1.21,2.16,
2023-10-31,3572.51,112587267.0,,10.64,19.57,1.21,2.12,
2023-11-01,3571.03,97645538.0,,10.66,19.6,1.21,2.1,
2023-11-02,3554.19,90359643.0,,10.63,19.45,1.21,2.07,
2023-11-03,3584.14,97542101.0,,10.69,19.62,1.21,2.09,
2023-11-06,3632.61,152982463.0,,10.75,20.25,1.22,2.15,
2023-11-07,3619.76,110288591.0,,10.72,20.22,1.21,2.14,
2023-11-08,3611.07,110594230.0,,10.69,20.14,1.21,2.14,
2023-11-09,3612.83,111872057.0,,10.72,19.87,1.22,2.15,
2023-11-10,3586.49,102107034.0,,10.67,19.74,1.21,2.14,
2023-11-13,3579.41,96707649.0,,10.65,19.79,1.2,2.15,
2023-11-14,3582.06,100884158.0,,10.66,19.97,1.21,2.15,
2023-11-15,3607.25,104929218.0,,10.73,20.11,1.21,2.16,
2023-11-16,3572.36,87464780.0,,10.65,19.82,1.21,2.14,
2023-11-17,3568.07,87319207.0,,10.62,19.91,1.2,2.15,
2023-11-20,3576.32,91080445.0,,10.64,19.75,1.21,2.15,
2023-11-21,3581.07,108594314.0,,10.66,19.73,1.21,2.15,
2023-11-22,3544.42,84784381.0,,10.58,19.54,1.2,2.12,
2023-11-23,3561.52,84800167.0,,10.62,19.78,1.2,2.14,
2023-11-24,3538.01,85018403.0,,10.57,19.59,1.2,2.14,
2023-11-27,3511.94,99102314.0,,10.49,19.5,1.19,2.11,
2023-11-28,3518.52,89335789.0,,10.5,19.57,1.19,2.12,
2023-11-29,3488.31,98841412.0,,10.42,19.35,1.18,2.11,
2023-11-30,3496.2,101350820.0,,10.48,19.38,1.19,2.13,
2023-12-01,3482.88,108530941.0,,10.46,19.36,1.18,2.1,
2023-12-04,3460.14,97156826.0,,10.4,19.14,1.18,2.09,
2023-12-05,3394.26,100472007.0,,10.23,18.8,1.16,2.04,
2023-12-06,3399.6,105805519.0,,10.2,18.91,1.16,2.07,
2023-12-07,3391.28,97713248.0,,10.19,18.79,1.15,2.07,
2023-12-08,3399.46,129522054.0,,10.22,18.8,1.16,2.09,
2023-12-11,3419.45,139626249.0,,10.28,19.33,1.18,2.12,
2023-12-12,3426.8,105590013.0,,10.32,19.27,1.18,2.13,
2023-12-13,3369.61,95285367.0,,10.18,19.06,1.17,2.09,
2023-12-14,3351.96,83655135.0,,10.13,18.91,1.16,2.07,
2023-12-15,3341.55,97787783.0,,10.09,18.82,1.16,2.05,
2023-12-18,3329.37,90526826.0,,10.09,18.57,1.16,2.02,
2023-12-19,3334.04,83808118.0,,10.11,18.55,1.16,2.03,
2023-12-20,3297.5,92412868.0,,10.02,18.28,1.15,1.99,
2023-12-21,3330.87,102546198.0,,10.08,18.58,1.16,2.0,
2023-12-22,3337.23,105220133.0,,10.12,18.49,1.16,2.0,
2023-12-25,3347.45,74542693.0,,10.16,18.62,1.17,2.02,
2023-12-26,3324.79,74732935.0,,10.12,18.31,1.16,2.0,
2023-12-27,3336.36,94403928.0,,10.18,18.57,1.17,1.99,
2023-12-28,3414.54,148064851.0,,10.33,19.04,1.18,2.06,
2023-12-29,3431.11,114928932.0,,10.38,19.14,1.19,2.07,
2024-01-02,3386.35,116180726.0,,10.37,19.24,1.19,2.07,
2024-01-03,3378.3,105613851.0,,10.31,19.1,1.18,2.04,
2024-01-04,3347.05,106721013.0,,10.27,18.84,1.18,2.0,
2024-01-05,3329.11,126400574.0,,10.22,18.63,1.18,1.99,
2024-01-08,3286.06,117429485.0,,10.12,18.27,1.16,1.95,
2024-01-09,3292.5,109330465.0,,10.12,18.23,1.16,1.96,
2024-01-10,3277.13,94199366.0,,10.06,18.3,1.15,1.95,
2024-01-11,3295.67,108789735.0,,10.05,18.41,1.16,1.97,
2024-01-12,3284.17,96853555.0,,10.04,18.26,1.15,1.97,
2024-01-15,3280.92,88851530.0,,10.06,18.17,1.15,1.96,
2024-01-16,3300.88,113276665.0,,10.12,18.24,1.16,1.97,
2024-01-17,3229.08,108769728.0,,9.93,17.7,1.14,1.92,
2024-01-18,3274.73,174909168.0,,10.03,18.06,1.15,2.01,
2024-01-19,3269.78,118501408.0,,10.01,17.94,1.15,1.99,
2024-01-22,3218.9,148705628.0,,9.89,17.24,1.13,1.93,
2024-01-23,3231.93,122012000.0,,9.91,17.4,1.14,1.95,
2024-01-24,3277.11,154371954.0,,10.09,17.69,1.16,1.94,
2024-01-25,3342.92,196833614.0,,10.34,18.07,1.18,1.99,
2024-01-26,3333.82,180664005.0,,10.38,17.97,1.19,1.94,
2024-01-29,3303.96,184164795.0,,10.35,17.68,1.19,1.93,
2024-01-30,3245.04,143649350.0,,10.19,17.35,1.17,1.87,
2024-01-31,3215.35,153143469.0,,10.16,17.31,1.16,1.85,
2024-02-01,3217.71,145516792.0,,10.11,17.22,1.16,1.86,
2024-02-02,3179.63,173758089.0,,10.06,17.02,1.15,1.84,
2024-02-05,3200.42,203042970.0,,10.17,17.13,1.17,1.83,
2024-02-06,3311.69,202713099.0,,10.42,17.58,1.19,1.92,
2024-02-07,3343.63,216647933.0,,10.47,17.74,1.2,1.95,
2024-02-08,3364.93,189977578.0,,10.49,17.82,1.2,1.95,
2024-02-19,3403.81,183319800.0,,10.69,18.15,1.22,1.99,
2024-02-20,3410.85,140734581.0,,10.73,18.19,1.23,2.01,
2024-02-21,3456.87,188879362.0,,10.85,18.37,1.24,2.01,
2024-02-22,3486.67,141020784.0,,10.96,18.61,1.26,2.04,
2024-02-23,3489.74,144821273.0,,10.96,18.56,1.26,2.04,
2024-02-26,3453.36,151248331.0,,10.79,18.43,1.24,2.01,
2024-02-27,3494.79,139528246.0,,10.9,18.66,1.25,2.05,
2024-02-28,3450.26,189837548.0,,10.76,18.38,1.23,2.03,
2024-02-29,3516.08,155944532.0,,10.91,18.74,1.25,2.08,
2024-03-01,3537.8,162709570.0,,10.95,19.03,1.26,2.12,
2024-03-04,3540.87,163244613.0,,11.0,19.29,1.26,2.15,
2024-03-05,3565.51,166422389.0,,11.1,19.4,1.27,2.15,
2024-03-06,3551.05,143076613.0,,11.04,19.31,1.27,2.13,
2024-03-07,3529.72,148110510.0,,11.03,19.18,1.26,2.1,
2024-03-08,3544.91,125792664.0,,11.1,19.28,1.27,2.12,
2024-03-11,3589.26,148202825.0,,11.15,20.07,1.28,2.13,
2024-03-12,3597.49,180685560.0,,11.07,20.07,1.27,2.14,
2024-03-13,3572.36,144590590.0,,10.99,19.93,1.26,2.13,
2024-03-14,3562.22,140962722.0,,10.99,19.66,1.26,2.13,
2024-03-15,3569.99,138316044.0,,11.0,19.81,1.26,2.12,
2024-03-18,3603.53,160379438.0,,11.08,20.19,1.27,2.15,
2024-03-19,3577.63,145571786.0,,11.02,20.01,1.26,2.12,
2024-03-20,3585.38,129528966.0,,11.09,19.97,1.27,2.13,
2024-03-21,3581.09,130743377.0,,11.07,19.94,1.27,2.11,
2024-03-22,3545.0,139227358.0,,11.03,19.53,1.26,2.06,
2024-03-25,3525.76,137015724.0,,11.01,19.41,1.25,2.07,
2024-03-26,3543.75,126209535.0,,11.07,19.62,1.26,2.07,
2024-03-27,3502.79,128626763.0,,10.98,19.34,1.25,2.05,
2024-03-28,3520.96,143334717.0,,11.04,19.42,1.25,2.07,
2024-03-29,3537.48,128643290.0,,11.21,19.46,1.24,2.09,
2024-04-01,3595.65,162776561.0,,11.36,20.29,1.26,2.12,
2024-04-02,3580.68,141272972.0,,11.37,20.26,1.26,2.13,
2024-04-03,3567.8,135592331.0,,11.34,20.22,1.26,2.1,
2024-04-08,3536.41,155304283.0,,11.29,19.56,1.25,2.09,
2024-04-09,3533.49,129670942.0,,11.25,19.75,1.24,2.09,
2024-04-10,3504.71,128790274.0,,11.19,19.31,1.24,2.07,
2024-04-11,3504.24,126534395.0,,11.18,19.3,1.24,2.05,
2024-04-12,3475.84,128921116.0,,11.1,19.48,1.23,2.01,
2024-04-15,3549.08,183941250.0,,11.37,19.86,1.26,2.06,
2024-04-16,3511.11,176153065.0,,11.29,19.62,1.25,2.03,
2024-04-17,3565.4,168466398.0,,11.44,19.99,1.27,2.08,
2024-04-18,3569.8,178574105.0,,11.44,19.97,1.27,2.07,
2024-04-19,3541.66,147281505.0,,11.43,19.96,1.27,2.06,
2024-04-22,3530.9,150579042.0,,11.34,19.81,1.26,2.06,
2024-04-23,3506.22,143113504.0,,11.26,19.67,1.25,2.02,
2024-04-24,3521.62,121739851.0,,11.29,19.79,1.25,2.02,
2024-04-25,3530.28,115187722.0,,11.32,19.72,1.25,2.03,
2024-04-26,3584.27,197216133.0,,11.47,20.19,1.26,2.04,
2024-04-29,3623.91,222721381.0,,11.47,20.64,1.26,2.05,
2024-04-30,3604.39,191296899.0,,11.63,20.58,1.24,2.05,
2024-05-06,3657.88,208018007.0,,11.72,20.88,1.25,2.08,
2024-05-07,3659.01,164834286.0,,11.74,21.0,1.25,2.12,
2024-05-08,3630.22,130035336.0,,11.68,20.74,1.24,2.1,
2024-05-09,3664.56,146559017.0,,11.74,21.16,1.25,2.13,
2024-05-10,3666.28,150720536.0,,11.76,21.19,1.25,2.11,
2024-05-13,3664.69,157267455.0,,11.76,21.13,1.25,2.15,
2024-05-14,3657.05,133406490.0,,11.72,21.04,1.25,2.13,
2024-05-15,3626.06,123522764.0,,11.63,20.9,1.24,2.1,
2024-05-16,3640.36,154630503.0,,11.67,20.77,1.24,2.09,
2024-05-17,3677.97,164570417.0,,11.77,20.81,1.25,2.11,
2024-05-20,3690.96,184609423.0,,11.82,20.87,1.26,2.13,
2024-05-21,3676.16,130678283.0,,11.79,20.71,1.25,2.12,
2024-05-22,3684.45,151914605.0,,11.8,20.68,1.26,2.15,
2024-05-23,3641.79,142572990.0,,11.69,20.53,1.24,2.11,
2024-05-24,3601.48,124791177.0,,11.58,20.22,1.23,2.1,
2024-05-27,3635.71,131272644.0,,11.72,20.46,1.25,2.09,
2024-05-28,3609.17,123532238.0,,11.67,20.35,1.24,2.1,
2024-05-29,3613.52,115906321.0,,11.69,20.24,1.25,2.12,
2024-05-30,3594.31,122602995.0,,11.61,20.3,1.24,2.09,
2024-05-31,3579.92,112462019.0,,11.57,20.28,1.23,2.06,
2024-06-03,3588.75,141054591.0,,11.62,20.46,1.24,2.05,
2024-06-04,3615.67,124545096.0,,11.67,20.65,1.24,2.08,
2024-06-05,3594.79,110906766.0,,11.61,20.59,1.24,2.07,
2024-06-06,3592.25,137893517.0,,11.63,20.81,1.24,2.06,
2024-06-07,3574.11,131103026.0,,11.6,20.75,1.24,2.08,
2024-06-11,3542.88,134522306.0,,11.48,20.53,1.23,2.05,
2024-06-12,3544.12,122813729.0,,11.5,20.63,1.23,2.09,
2024-06-13,3526.13,123245462.0,,11.48,20.52,1.23,2.07,
2024-06-14,3541.53,171516942.0,,11.51,20.52,1.23,2.04,
2024-06-17,3536.2,137433438.0,,11.46,20.17,1.23,2.11,
2024-06-18,3545.59,123671838.0,,11.51,20.16,1.24,2.1,
2024-06-19,3528.75,106642797.0,,11.51,19.95,1.24,2.1,
2024-06-20,3503.28,111617396.0,,11.48,19.69,1.24,2.08,
2024-06-21,3495.62,109186615.0,,11.46,19.58,1.24,2.07,
2024-06-24,3476.81,117990184.0,,11.43,19.6,1.23,2.07,
2024-06-25,3457.9,118448118.0,,11.39,19.54,1.23,2.05,
2024-06-26,3480.26,105898861.0,,11.43,19.72,1.23,2.06,
2024-06-27,3454.12,114918101.0,,11.39,19.37,1.23,2.05,
2024-06-28,3461.66,135409153.0,,11.48,19.29,1.24,2.07,
2024-07-01,3478.18,121829770.0,,11.57,19.47,1.25,2.08,
2024-07-02,3471.79,121650121.0,,11.62,19.39,1.26,2.07,
2024-07-03,3463.41,103857108.0,,11.58,19.34,1.25,2.05,
2024-07-04,3445.81,104429909.0,,11.56,19.07,1.25,2.05,
2024-07-05,3431.06,116609659.0,,11.46,19.16,1.24,2.06,
2024-07-08,3401.76,115528218.0,,11.43,18.73,1.24,2.02,
2024-07-09,3439.81,131629443.0,,11.53,19.28,1.25,2.06,
2024-07-10,3428.97,127203456.0,,11.47,19.06,1.25,2.04,
2024-07-11,3468.17,145892466.0,,11.54,19.44,1.26,2.1,
2024-07-12,3472.4,130874589.0,,11.55,19.39,1.26,2.1,
2024-07-15,3476.25,118517083.0,,11.63,19.32,1.27,2.09,
2024-07-16,3498.28,120659017.0,,11.65,19.57,1.28,2.09,
2024-07-17,3501.58,131802062.0,,11.6,19.49,1.28,2.09,
2024-07-18,3520.93,123768199.0,,11.69,19.54,1.29,2.09,
2024-07-19,3539.02,132447975.0,,11.7,19.63,1.29,2.09,
2024-07-22,3514.92,132126337.0,,11.58,19.49,1.27,2.08,
2024-07-23,3439.88,128897660.0,,11.43,19.13,1.26,2.07,
2024-07-24,3418.17,127036263.0,,11.41,19.08,1.26,2.04,
2024-07-25,3399.27,131022242.0,,11.32,18.82,1.25,2.05,
2024-07-26,3409.29,124195558.0,,11.27,19.2,1.24,2.05,
2024-07-29,3390.74,109787786.0,,11.27,18.97,1.24,2.06,
2024-07-30,3369.38,104952164.0,,11.18,18.84,1.23,2.01,
2024-07-31,3442.08,171959177.0,,11.32,19.2,1.25,2.07,
2024-08-01,3419.27,136323464.0,,11.29,18.91,1.25,2.05,
2024-08-02,3384.39,116615255.0,,11.19,18.79,1.23,2.02,
2024-08-05,3343.32,142812516.0,,11.05,18.49,1.22,1.98,
2024-08-06,3342.98,119340279.0,,11.01,18.51,1.21,2.03,
2024-08-07,3341.49,95084377.0,,11.03,18.67,1.22,2.03,
